0,1
Word_Percent_correct,88.3
Word_Percent_false,11.65
Word_Precision,0.36
Word_Recall,0.49
Word_Fscore,0.42
Word_accuracy,0.88
Word_specificity,0.95
Hun_Percent_correct,84.43
Hun_Percent_false,15.51
Hun_Precision,0.47
Hun_Recall,0.36
Hun_Fscore,0.41
Hun_accuracy,0.84
Hun_specificity,0.89
All errors,204.0
# word unrecognized,85.0
% word unrecognized,41.67
# hunspell unrecognized,37.0
% hun unrecognized,18.14
